2,117,SLS-2C,78,3
1,246,SOM-11B,34733,15
2,77,SP-100,675,3
2,708,SP2CAD,2400,3
2,1113,SPC19,16,3
2,1071,SPC25,32,3
2,321,SPD-NI150,200,3
2,1269,SPD-R,1330,3
2,1211,SPDNI100,250,3
2,1106,SPDNI150,250,3
2,1154,SPDNI200,430,3
2,326,SPDT100,1220,3
2,1050,SPDY100,1920,3
11,436,SQ-LD200-K,3370,2
35,1260,SRH1N,185,3
35,1258,SRS1,110,3
2,1061,SUS1630,1800,8
2,950,SV83,298,6
2,1134,SVE36K,80,3
2,923,SVVF162,40,6
2,78,SW-100,900,3
1,79,SW-77,475,3
2,79,SW-77,475,3
2,92,SW-77K,475,3
2,844,SW1-22J,315,3
35,844,SW1-22J,347,3
2,818,SW2-28WJ,630,3
2,1317,SW77I,475,3
2,1056,SWM77W,580,3
1,802,T-1,405,8
1,803,T-2,486,8
2,803,T-2,320,8
2,58,TA-115,20800,2
2,1252,TAB900,440,4
2,437,TB11K,4100,3
1,438,TB15601K,7116,3
2,439,TB171K,2340,3
2,440,TB292K,11900,3
2,1282,TB5001,4550,3
1,247,TBF-153,1168,3
1,248,TBF-254,2680,3
2,1176,TBP,730,5
1,995,TC-60C,320,3
1,996,TC-8SC,67,13
2,223,TC2STC,1400,14
2,679,TCC5054PLB,30,6
2,680,TCC5054PLW,32,6
2,294,TCJ14C,62,3
2,290,TCJ22C,158,3
2,276,TCJ38C,115,3
2,295,TCJ8C,37,3
2,1087,TCT0652P,33,6
2,31,TDMAW0291,3500,3
2,299,TF14,590,4
2,204,TFB-281,6200,3
1,192,TFB33780,2925,3
2,192,TFB33780,4600,3
2,1011,THRK,180,3
1,997,TIC-60L,19,3
2,1074,TIC14R,8,3
2,1075,TIC14W,8,3
2,1077,TIC22R,13,3
1,1012,TKEV10P05,148,6
2,1272,TVVF162,37,6
2,182,TVVF163,74,6
2,183,TVVF202,72,6
2,184,TVVF203,111,6
2,185,TVVF262,127,6
2,1461,TVVF263,155,6
2,1175,U114,210,4
2,706,U146,2640,11
2,702,U206,2470,11
2,300,U38C,21,3
2,45,UA14P3,1765,11
1,115,UABD-317,1360,3
2,47,UAH900,9000,11
2,701,UB35,6480,2
2,705,UBCB35,11330,3
2,49,US120AW,3260,2
2,1079,V14B,8,3
2,1078,V14L,8,3
2,1158,V14R,9,3
2,1158,V14R,9,3
2,1159,V14W,9,3
2,1159,V14W,9,3
2,283,V150B,38,3
2,284,V150L,38,3
2,281,V150R,38,3
2,282,V150W,38,3
2,964,V22B,13,3
2,967,V22L,12,3
2,965,V22R,12,3
2,966,V22W,12,3
2,277,V38B,7,3
2,278,V38R,7,3
2,278,V38R,7,3
2,279,V38W,7,3
2,288,V60B,15,3
2,289,V60L,15,3
2,286,V60R,15,3
2,287,V60W,15,3
2,1208,V8L,6,3
2,1206,V8R,6,3
2,1207,V8W,6,3
2,441,VB-WU25E2,1044,3
2,178,VCT354,230,6
2,958,VCTF0752,38,6
2,1382,VCTF23M,90,6
2,959,VCTFK1252,45,6
1,805,VE-16J4,315,4
2,805,VE-16J4,301,4
2,863,VE-16T,450,4
2,870,VE-22,350,4
1,806,VE-22LB,375,4
2,877,VE-28,700,4
2,807,VE28J4,700,4
2,1325,VE-28K,900,4
2,808,VE-36J4,850,4
1,1133,VE-36K,1345,4
2,809,VE-42J4,1000,4
2,837,VE-42K,1800,4
1,810,VE-54,1950,4
2,1345,VE-54J4,1950,4
2,1044,VE16M,430,4
2,814,VE22J4,400,4
2,971,VE36J4,1150,4
2,1132,VE36K,1450,4
2,1445,VE54,1970,4
2,811,VEU-28J,310,4
1,998,VFF075 R/B,34,6
2,998,VFF075 R/B,34,6
2,1218,VFF0752RB,32,6
2,1227,VFF1252,42,6
1,442,VL-SVD701KS,54400,13
2,443,VL-SWD300KL,26950,13
1,443,VL-SWD300KL,26300,13
2,1318,VL-SWD701KS,63000,2
1,444,VL-WD609,15300,2
2,193,VT10C,42,8
1,999,VTA 20M B,100,8
1,941,VVF216,41,6
1,942,VVF220,71,6
1,943,VVF316,73,6
1,953,VVF320,108,6
2,445,WA3429K,837,3
5,446,WA3519K,698,3
1,812,WB-14AJ,3980,3
2,1344,WB-2AK,1200,3
2,1455,WB2AOK,1080,3
2,1459,WB4M,280,4
2,447,WCF8201WK,39,5
2,448,WCF8202WK,57,5
2,449,WCN3701,27,3
2,450,WCN3702,37,3
2,451,WCS3063FK,495,3
2,452,WCS3063K,495,3
2,453,WCS3063WK,495,3
2,1017,WCS47618W,900,3
35,1253,WCS47628,900,3
2,454,WCS5688K,4600,3
1,455,WCS5693,2185,3
2,456,WCS5694,2340,3
2,457,WF1415BK,240,3
2,459,WF1420BK,297,3
2,460,WF1420WK,297,3
2,1395,WF2039W,540,3
5,461,WF2315BK,314,3
2,461,WF2315BK,252,3
1,463,WF2430B,1169,3
2,464,WF3630B,1370,3
2,465,WF5324,306,3
5,466,WF5420,398,3
2,468,WF7215K,176,3
2,1381,WF75159,400,3
2,470,WF7515K,420,3
2,471,WF8420K,920,3
2,1280,WFA25,1800,13
2,472,WFA6534HG,2450,3
2,473,WG5015W,86,3
2,473,WG5015W,86,3
2,474,WG7061,72,3
1,475,WG87828,4422,3
2,475,WG87828,4800,3
2,476,WG88828,5130,3
2,477,WH2012,114,3
2,1244,WH4021W,100,3
2,478,WH4415,59,3
2,1377,WJ3301,500,3
2,481,WJ5293G,960,3
2,842,WK-2LB,300,3
1,482,WK1012W,100,3
2,482,WK1012W,99,3
4,483,WK1021W,274,3
2,483,WK1021W,162,3
1,484,WK1212,247,3
2,484,WK1212,250,3
2,485,WK1512K,342,3
2,1220,WK2103,648,3
2,1220,WK2103,648,3
2,486,WK2111K,738,3
2,487,WK2113AK,765,3
1,488,WK2113K,808,3
2,488,WK2113K,765,3
4,488,WK2113K,855,3
35,488,WK2113K,850,3
2,489,WK3004W,261,3
1,490,WK3005,342,3
2,490,WK3005,324,3
2,491,WK4102K,765,3
2,492,WK4105,828,3
2,1338,WK4106,950,3
2,1089,WK4602BK,1250,3
2,1237,WK4602SK,1250,3
1,493,WK6420,1346,3
2,493,WK6420,1310,3
1,495,WN1001,86,3
2,495,WN1001,82,3
2,496,WN1001SW,82,3
2,497,WN1031,270,3
2,1121,WN1061,176,3
2,498,WN1062,297,3
1,499,WN1101,152,3
2,499,WN1101,144,3
2,500,WN1101SW,145,3
2,1038,WN1112K,260,3
1,501,WN1131,347,3
2,501,WN1131,315,3
1,502,WN11329,432,3
2,502,WN11329,414,3
35,502,WN11329,460,3
2,1152,WN1152K,495,3
1,503,WN1161,238,3
2,503,WN1161,225,3
2,1389,WN1162,369,3
2,504,WN1302,149,3
1,504,WN1302,157,3
2,505,WN1503,207,3
2,506,WN1512K,238.5,3
2,507,WN1532K,333,3
35,507,WN1532K,370,3
1,509,WN1922,342,3
2,509,WN1922,328,3
5,509,WN1922,435,3
1,510,WN1931,428,3
2,510,WN1931,405,3
2,511,WN1932,459,3
2,512,WN3020,25.5,3
35,512,WN3020,28,3
2,513,WN3020SW,26,3
2,514,WN3021F,25,3
1,515,WN3021K,27,3
1,516,WN3021SW,27,3
2,516,WN3021SW,26,3
2,517,WN3022,25,3
2,1355,WN3022SW,25,3
2,1037,WN3023,25,3
2,518,WN3700,28,5
2,1439,WN3801,114,3
2,1438,WN3851,210,3
2,519,WN3990K,40,3
2,1369,WN39929,40,5
2,520,WN3992K,39.6,3
1,521,WN3993,40,3
2,521,WN3993,40,3
35,522,WN3996,80,3
2,522,WN3996,45,3
2,1196,WN3997,120,3
35,1196,WN3997,125,3
2,523,WN3998,225,3
2,524,WN5001,108,3
2,525,WN5051,279,3
35,525,WN5051,310,3
2,526,WN5052,360,3
2,527,WN5061,149,3
4,527,WN5061,239,3
2,528,WN5062,220.5,3
2,529,WN5063,405,3
1,530,WN5241,659,3
2,530,WN5241,630,3
2,531,WN52412,675,3
2,532,WN5275,1215,3
2,533,WN5276,1305,3
2,534,WN575259,3090,3
2,535,WN6001W,63,5
5,535,WN6001W,70,5
2,536,WN6001Y,63,5
2,537,WN6002W,63,5
35,537,WN6002W,70,5
1,538,WN6003G,67,5
2,538,WN6003G,63,5
5,539,WN6003W,70,5
2,539,WN6003W,63,5
35,539,WN6003W,70,5
2,540,WN6003Y,63,5
2,540,WN6003Y,63,5
2,541,WN6004W,126,5
2,542,WN6005W,126,5
18,542,WN6005W,132,5
5,542,WN6005W,155,5
2,543,WN6005Y,126,5
1,544,WN6006W,133,5
2,544,WN6006W,126,5
5,544,WN6006W,165,5
2,545,WN6007W,252,5
2,546,WN6008W,252,5
2,1451,WN6009W,266,5
1,547,WN6012W,399,5
2,547,WN6012W,375,5
1,548,WN6015W,599,5
2,548,WN6015W,567,5
2,549,WN6053W,67,5
2,1306,WN6054W,63,5
2,550,WN6055W,140,5
2,551,WN6073W,126,5
2,552,WN6074W,126,5
35,552,WN6074W,140,5
2,1376,WN6091G,95,5
18,553,WN6091W,100,5
2,553,WN6091W,95,5
5,553,WN6091W,128,5
35,553,WN6091W,105,5
2,1394,WN6091Y,95,5
2,1027,WN6092W,189,5
35,1027,WN6092W,210,5
2,554,WN7090WK,158,5
2,555,WN7501,171,5
2,556,WN7502,171,5
2,557,WN7503,171,5
1,557,WN7503,176,5
35,557,WN7503,190,5
2,1245,WN7504,342,5
2,1105,WN7505,342,5
1,558,WN7506,361,5
2,559,WN7509,675,5
2,1018,WN7512,1030,5
2,560,WN7515,1530,5
2,562,WN7574,342,5
2,563,WN7590,410,5
2,564,WN7591,203,5
2,1067,WN7592,450,5
2,566,WN7941,558,5
2,567,WN8053W,225,5
2,568,WN8090W,279,5
2,569,WN8590,675,5
2,570,WN9513,171,5
2,1023,WN9514,171,5
2,571,WNT15629,180,3
5,571,WNT15629,267,3
2,572,WNT15629W,162,3
2,574,WNT15649F,239,3
2,575,WNT3881,850,3
2,576,WP91319,351,3
2,577,WP91319A,390,3
2,1088,WP9631B,665,3
1,836,WPN-2M,2736,3
2,1131,WPN3WVK,7520,3
1,578,WR6161,1767,3
1,579,WS3001W,152,3
2,579,WS3001W,144,3
2,580,WS6021FK,900,3
2,581,WS6022FK,954,3
2,582,WT3001F,37,3
2,583,WT3001W,37,5
2,584,WT3011W,74,3
2,585,WT3012F,74,3
2,586,WT3012W,74,5
2,1360,WT3013F,74,3
2,587,WT3013W,74,5
2,588,WT3021W,68,3
1,589,WT3031W,114,5
2,589,WT3031W,108,3
2,590,WT3032F,108,3
2,590,WT3032F,108,3
2,591,WT3032W,108,5
2,1361,WT3033F,108,3
1,592,WT3033W,114,5
2,592,WT3033W,108,5
2,593,WT3700,33,3
2,594,WT5001,108,3
2,595,WT5002,176,3
2,1354,WT5004K,594,3
2,596,WT5041,702,3
1,597,WT50412,836,3
2,597,WT50412,792,3
2,1384,WT5042,765,3
2,1373,WT50421,912,3
2,1387,WT50422,912,3
2,598,WT5051,238.5,3
1,599,WT5052,342,3
2,599,WT5052,324,3
2,600,WT5054K,720,3
2,1449,WT5241,594,3
1,601,WT52412,684,3
2,601,WT52412,648,3
2,602,WT5652,1490,3
2,1278,WT8101F,63,5
2,1450,WT8101W,63,5
2,603,WT8102W,126,5
2,604,WT8103W,270,5
2,1362,WT8112W,133,5
2,1340,WTC525255F,380,3
2,1323,WTC52528W,1240,3
2,1339,WTC5253882W,1670,3
2,605,WTC5331WK,3810,3
2,606,WTC5332W,4460,3
2,1352,WTC57521W,4400,3
2,1391,WTC57523W,5350,3
2,607,WTC7091W,105,5
2,608,WTC7101F,63,5
2,1392,WTC7101G,63,5
2,609,WTC7101W,70,5
1,609,WTC7101W,67,5
2,1393,WTC7102G,126,5
2,610,WTC7102W,126,5
2,611,WTC7103W,252,5
2,612,WTC7104W,378,5
2,613,WTC7112W,126,5
2,614,WTC8101W,63,5
2,1363,WTC9291,250,5
2,615,WTF10015W,194,3
2,616,WTF10016W,549,3
2,617,WTF10623WK,297,3
2,1375,WTF113238W,414,3
2,1333,WTF13033WK,207,3
2,1277,WTF13123WK,239,3
2,618,WTF13313FK,270,3
1,619,WTF13313WK,285,3
2,619,WTF13313WK,270,3
2,620,WTF13523WK,225,3
2,621,WTF1502FK,149,3
2,622,WTF1502WK,149,3
1,622,WTF1502WK,157,3
2,1385,WTF15123WK,247,3
1,623,WTF1532WK,352,3
2,623,WTF1532WK,333,3
2,1016,WTF19214WK,280,3
1,624,WTF19223WK,342,3
2,624,WTF19223WK,324,3
2,1026,WTF19313WK,405,3
2,625,WTF19324WK,464,3
1,626,WTF3710K,32,3
2,626,WTF3710K,31,3
2,627,WTF7001F,63,5
2,628,WTF7001W,63,5
2,631,WTF7003F,63,5
2,632,WTF7003W,63,5
2,633,WTF7005W,126,5
2,1270,WTF7007W,252,5
2,634,WTF7008F,252,5
2,636,WTF7009W,252,5
2,637,WTF7074F,126,5
2,638,WTF7074W,126,5
2,639,WTF8001W,63,5
2,1359,WTF8003F,63,5
2,640,WTF8003W,63,5
2,641,WTF8005W,126,5
2,1477,WTF8006W,126,5
2,642,WTF8074W,126,5
2,1364,WTF9203,220,5
2,643,WTK12115W,5360,3
2,644,WTK1274W,7600,3
2,645,WTK1411W,5270,3
2,646,WTK1614W,5940,3
1,647,WTK2304,7030,3
1,648,WTK2401,8210,3
1,649,WTK29319,5550,3
2,650,WTK34314B,6390,3
2,652,WTK4481K,9400,3
2,1350,WTK4911B,5040,3
2,1356,WTX8003W,152,5
2,1357,WTX8074W,304,3
2,1334,WTX8101W,152,5
2,1358,WTX8102W,304,5
2,1351,WTX8104W,912,5
2,653,WW2400,280,3
1,654,WW3403,130,3
2,1293,X7-209,60,3
2,175,XD36850L,10720,2
1,656,XLGDC662KLE1,12200,2
2,657,YA54165,12160,2
2,1447,YF162,37,6
2,947,YF163,69,6
2,948,YF202,67,6
2,954,YF203,102,6
2,957,YF262,125,6
2,1203,YPX2010,860,3
2,1204,YPX20WP,400,5
2,658,YZ40121 511,7676,3
2,1192,ZA100L,6020,3
2,1166,ZA30L,2020,3
2,1126,ZA40L,2350,3
2,1281,ZA50L,3060,2
2,1324,ZB31,80,4
2,168,ZP-H15S-3C-W,3100,3
2,167,ZP-HDM-W,1900,3
1,1000,ZVF-22,35,3
1,1001,ZVF-28,50,3
1,1002,ZVF-36,69,3
2,1111,ZVF19,14,3
2,1370,ZVF25,21,3
2,1371,ZVF31,26,3
2,1478,HPA1360,5500,15
2,1479,B150AD,780,4
2,558,WN7506,342,5
2,1480,HCB13E582,12800,15
2,1481,N16,104,4
2,894,VE16,340,4
2,1482,PVR161,248,3
2,893,S16,16,3
2,1483,WK3811,333,3
2,1484,WT57511W,4230,3
2,1485,WT8103F,252,5
2,1486,DU5340P,3260,3
2,1487,WTF8076W,270,5
2,1488,M18KMS,670,8
2,1467,BYM2,3290,13
2,1489,FY08PD9D,3560,12
2,1490,DZB100KW,1010,4
2,1492,DZB145W,505,3
2,379,DZB245W,760,3
2,1493,D1BC,40,3
2,1494,D15,728,4
2,1495,D15BC,42,3
2,1496,TIC8RH,5,3
2,1497,TIC8WH,5,3
2,1498,TIC8BH,5,3
2,1499,FY25PEP5,8920,3
2,1500,WN3852,371,3
2,1501,WN3802,182,3
2,1502,BDH214,1820,14
2,1505,DZM110H,575,3
2,1506,OPF4J,460,3
2,1507,POW120J,220,3
2,1508,MSFMR16,50,3
2,1509,MSFMR26,50,3
2,1510,MSFMD16,50,3
2,1511,MSFMD26,50,3
2,1512,R146,28,3
2,1513,CVT8,272,6
2,1514,ET2,285,8
2,1515,SW77B,475,3
2,396,FSA42001FVPN9,4150,2
2,1517,DUK7020,845,3
2,469,WF7420K,648,3
2,1528,DVFT18LY,12000,2
2,1530,MH17S,4000,19
2,1531,DESF8000S,32900,4
2,1532,SHK35M,1600,3
2,1533,CUDH3030C,4550,4
2,1534,JF450,5300,3
2,1535,383686,40,4
2,1536,IRWIN,3500,3
2,1537,BMJ33,2400,3
2,1538,JAC100,11000,3
2,409,FY32CSD7,12800,2
2,1540,RASAJ36FW,28000,2
2,1541,RASAJ36F,41000,2
2,1542,B100UVP,850,3
2,245,PN32TA2P30A,890,2
2,1543,WP9681W,830,3
2,843,S14J,14,3
2,1545,CV83,270,6
2,1546,SF28J,47,3
2,1548,HC652,7700,3
